delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,cost_per_km,total_delivery_time_minutes,cost_per_minute,satisfaction_per_pound,customer_id,is_high_risk,override_intensity,has_proof_issue,service_quality_score
DL00340,O00435,D086,V024,H05,2024-09-19 13:43:00,2024-09-19 14:58:25.664734,OnTime,22.6,0,0,3.8,20.75,0.9181415929203539,75.42774556666667,0.2750977089943667,0.18313253012048192,C0102,0,0.0,0,92.5
DL00341,O01203,D050,V037,H07,2024-11-13 21:57:00,2024-11-14 21:39:10.558162,OnTime,2.78,0,0,3.72,12.39,4.456834532374101,1422.1759693666668,0.008712002077715882,0.30024213075060535,C0445,0,0.0,0,92.0
DL00342,O00123,D028,V090,H08,2024-07-14 07:47:00,2024-07-15 04:17:08.927278,Failed,6.8,0,0,2.47,8.94,1.3147058823529412,1230.1487879666668,0.00726741357423688,0.2762863534675616,C0649,1,0.0,0,59.19
DL00343,O00505,D015,V012,H04,2025-03-29 21:38:00,2025-03-30 10:54:47.382876,OnTime,34.31,1,0,2.98,15.09,0.4398134654619644,796.7897146,0.018938497477437193,0.19748177601060304,C0319,0,0.029146021568055958,0,87.03
DL00344,O00238,D164,V081,H02,2024-08-28 12:22:00,2024-08-28 15:44:24.161498,OnTime,11.63,0,0,5.0,11.55,0.9931212381771282,202.40269163333335,0.05706445851482862,0.4329004329004329,C0141,0,0.0,0,100.0
DL00345,O01175,D036,V007,H06,2024-11-04 13:11:00,,OnTime,8.75,1,0,4.22,2.72,0.3108571428571429,,,1.551470588235294,C0623,0,0.11428571428571428,0,93.77
DL00346,O00614,D097,V060,H03,2025-02-06 00:08:00,2025-02-05 23:06:08.578620,OnTime,15.26,1,0,3.93,14.52,0.9515072083879423,-61.857023,,0.27066115702479343,C0393,0,0.0655307994757536,0,92.53
DL00347,O00343,D026,V030,H03,2024-12-09 02:01:00,2024-12-09 11:31:00.186861,Delayed,15.62,0,1,3.94,18.0,1.1523687580025608,570.00311435,0.03157877482919756,0.21888888888888888,C0184,0,0.0,1,68.38
DL00348,O00754,D098,V062,H01,2024-10-07 23:24:00,2024-10-08 16:07:55.556410,Delayed,2.21,4,0,2.89,13.34,6.036199095022624,1003.9259401666667,0.013287832763625334,0.2166416791604198,C0479,0,1.8099547511312217,0,40.32
DL00349,O00231,D016,V042,H07,2024-12-16 02:23:00,2024-12-16 09:57:31.805029,Delayed,15.82,0,0,2.75,11.11,0.7022756005056889,454.53008381666666,0.024442826548926922,0.24752475247524755,C0250,1,0.0,0,60.94
DL00350,O01209,D019,V017,H06,2025-06-14 03:56:00,2025-06-14 09:51:38.918546,Failed,13.23,1,0,3.05,11.77,0.8896447467876039,355.64864243333335,0.033094460643713255,0.25913338997451146,C0182,1,0.07558578987150416,0,61.91
DL00351,O00069,D142,V050,H07,2024-05-19 21:58:00,2024-05-20 09:27:10.018280,OnTime,33.129999999999995,0,0,4.53,22.56,0.6809538182915786,689.1669713333333,0.03273517295286671,0.20079787234042556,C0369,0,0.0,0,97.06
DL00352,O00989,D133,V112,H05,2024-03-08 14:47:00,2024-03-09 06:10:35.262310,Failed,9.57,0,0,2.25,15.47,1.6165099268547545,923.5877051666666,0.016749898156351434,0.14544279250161601,C0351,1,0.0,0,57.81
DL00353,O00159,D018,V014,H03,2024-09-14 23:08:00,2024-09-15 09:25:14.900209,OnTime,4.49,0,0,3.9,6.4,1.4253897550111359,617.2483368166667,0.010368598209606695,0.609375,C0505,0,0.0,0,93.12
DL00354,O00776,D014,V034,H04,2025-03-03 01:09:00,2025-03-03 05:31:01.221882,OnTime,10.43,0,0,4.54,9.64,0.9242569511025888,262.0203647,0.03679103344137892,0.470954356846473,C0571,0,0.0,0,97.12
DL00355,O00561,D162,V106,H07,2025-06-02 10:12:00,2025-06-02 18:34:59.818071,Delayed,7.43,1,0,3.96,12.85,1.7294751009421265,502.99696785,0.02554687368181518,0.30817120622568095,C0595,0,0.13458950201884254,0,66.9
DL00356,O01181,D031,V118,H04,2024-02-24 01:34:00,2024-02-24 05:12:32.309441,OnTime,13.12,0,0,4.84,6.12,0.46646341463414637,218.53849068333332,0.028004220130118877,0.7908496732026143,C0346,0,0.0,0,99.0
DL00357,O00235,D134,V030,H08,2025-12-22 12:39:00,2025-12-23 01:10:03.126008,Delayed,14.75,1,0,3.27,7.91,0.536271186440678,751.0521001333333,0.010531892525958916,0.4134007585335019,C0502,0,0.06779661016949153,0,63.38
DL00358,O00497,D022,V005,H02,2025-11-22 01:45:00,2025-11-23 02:04:47.304047,Delayed,19.28,1,0,3.57,14.5,0.7520746887966805,1459.7884007833334,0.009932946440880878,0.24620689655172412,C0631,0,0.051867219917012444,0,65.45
DL00359,O00654,D068,V057,H01,2025-06-18 22:44:00,2025-06-20 08:19:56.137076,Delayed,18.71,1,1,2.94,15.84,0.8466060929983965,2015.9356179333333,0.007857393787326708,0.1856060606060606,C0617,0,0.053447354355959376,1,61.49
DL00360,O00595,D100,V062,H02,2024-03-05 07:09:00,2024-03-06 01:44:19.453287,Delayed,12.5,1,0,2.59,21.14,1.6912,1115.32422145,0.018954129744009784,0.12251655629139072,C0377,0,0.08,0,58.99
DL00361,O00377,D007,V051,H07,2024-07-22 23:59:00,2024-07-23 12:06:00.358864,OnTime,25.24,0,0,4.4,13.28,0.526148969889065,727.0059810666667,0.01826669978769022,0.33132530120481934,C0131,0,0.0,0,96.25
DL00362,O00460,D156,V012,H04,2024-12-09 18:44:00,2024-12-09 19:57:19.363281,OnTime,6.09,0,0,3.51,8.56,1.4055829228243022,73.32272135,0.11674416664296382,0.4100467289719626,C0097,0,0.0,0,90.69
DL00363,O00710,D069,V090,H07,2025-02-17 14:58:00,2025-02-17 20:44:29.402310,OnTime,19.08,1,0,5.0,17.76,0.9308176100628932,346.4900385,0.05125688483537746,0.2815315315315315,C0322,0,0.052410901467505246,0,99.38
DL00364,O00277,D056,V014,H04,2024-01-14 01:45:00,2024-01-14 08:12:31.903105,OnTime,23.79,1,0,3.98,11.43,0.48045397225725095,387.53171841666665,0.029494359962842276,0.34820647419072615,C0329,0,0.042034468263976464,0,93.13
DL00365,O00861,D064,V012,H01,2025-09-05 09:13:00,2025-09-05 09:38:01.068912,OnTime,10.33,0,0,4.19,9.22,0.8925459825750243,25.0178152,0.36853737731662517,0.45444685466377444,C0265,0,0.0,0,94.94
DL00366,O00910,D146,V095,H06,2025-07-24 04:05:00,2025-07-24 11:38:55.420285,OnTime,17.03,0,0,3.63,18.63,1.0939518496770404,453.92367141666665,0.04104214248588747,0.19484702093397746,C0465,0,0.0,0,91.44
DL00367,O00575,D128,V106,H02,2025-08-15 07:04:00,2025-08-15 20:10:40.282041,Delayed,3.02,0,0,2.94,16.73,5.539735099337748,786.67136735,0.02126682207381855,0.17573221757322174,C0179,0,0.0,0,62.12
DL00368,O00474,D147,V067,H01,2025-03-22 20:07:00,2025-03-22 19:20:56.392732,OnTime,35.4,2,0,3.94,18.88,0.5333333333333333,-46.06012113333333,,0.2086864406779661,C0029,1,0.05649717514124294,0,92.7
DL00369,O00366,D011,V044,H05,2024-02-12 22:37:00,2024-02-14 06:15:16.530828,Delayed,13.48,0,0,1.44,12.48,0.9258160237388724,1898.2755138,0.0065743881271572244,0.11538461538461538,C0592,0,0.0,0,52.75
DL00370,O00902,D131,V021,H05,2024-09-22 21:11:00,2024-09-23 05:17:24.341218,Delayed,1.87,3,0,1.24,10.71,5.7272727272727275,486.4056869666667,0.02201865703254813,0.11577964519140989,C0309,0,1.6042780748663101,0,32.45
DL00371,O01079,D158,V069,H03,2024-03-31 08:45:00,2024-04-01 08:18:08.744449,OnTime,17.43,0,0,3.57,10.98,0.629948364888124,1413.1457408166666,0.007769899227559206,0.3251366120218579,C0017,0,0.0,0,91.06
DL00372,O00300,D087,V090,H02,2024-04-02 01:57:00,2024-04-02 04:31:19.626971,OnTime,6.81,0,0,4.87,8.41,1.234948604992658,154.32711618333335,0.054494635861719314,0.5790725326991677,C0512,0,0.0,0,99.19
DL00373,O00282,D058,V081,H05,2024-01-20 06:39:00,2024-01-20 23:38:53.202677,Delayed,11.36,0,1,,23.6,2.0774647887323945,1019.8867112833333,0.0231398249814471,,C0630,0,0.0,1,62.5
DL00374,O00841,D090,V061,H01,2025-09-26 21:47:00,2025-09-27 05:08:21.607477,OnTime,23.47,5,0,3.73,14.32,0.610140605027695,441.36012461666667,0.03244516031537129,0.2604748603351955,C0132,0,0.2130379207498935,0,89.53
DL00375,O00466,D102,V021,H05,2024-01-07 05:49:00,2024-01-07 11:01:08.925355,OnTime,22.12,1,0,4.22,17.86,0.8074141048824592,312.1487559166667,0.057216310049199824,0.23628219484882418,C0028,0,0.045207956600361664,0,94.59
DL00376,O01104,D090,V114,H04,2024-09-21 17:50:00,2024-09-22 04:54:45.274892,OnTime,6.72,0,0,4.51,5.92,0.8809523809523809,664.7545815333333,0.008905542232360153,0.7618243243243243,C0480,1,0.0,0,96.94
DL00377,O00510,D075,V113,H07,2024-11-23 00:12:00,2024-11-23 15:31:47.790489,Failed,5.45,4,0,2.23,10.45,1.9174311926605503,919.79650815,0.01136120860147451,0.2133971291866029,C0477,1,0.7339449541284403,0,48.97
DL00378,O00070,D111,V037,H02,2025-05-13 23:09:00,2025-05-14 15:42:14.054302,Failed,7.92,0,0,2.14,7.93,1.0012626262626263,993.2342383666667,0.007984017962409917,0.2698612862547289,C0125,1,0.0,0,57.12
DL00379,O01127,D018,V020,H02,2024-03-17 03:56:00,,OnTime,17.4,1,0,3.6,14.92,0.8574712643678162,,,0.24128686327077747,C0296,0,0.0574712643678161,0,90.57
DL00380,O00120,D130,V106,H01,2024-06-16 04:55:00,2024-06-16 10:04:33.075437,OnTime,39.900000000000006,2,0,3.71,19.33,0.4844611528822054,309.5512572833333,0.06244523175141616,0.1919296430419038,C0182,1,0.05012531328320801,0,91.34
DL00381,O00488,D015,V005,H05,2025-08-29 19:57:00,2025-08-30 01:45:13.017030,OnTime,11.24,0,0,5.0,10.97,0.9759786476868327,348.2169505,0.03150334865734803,0.45578851412944393,C0050,1,0.0,0,100.0
DL00382,O00141,D163,V021,H02,2024-12-05 21:45:00,2024-12-05 20:24:16.997321,OnTime,7.31,0,0,4.39,11.68,1.59781121751026,-80.71671131666666,,0.3758561643835616,C0605,0,0.0,0,96.19
DL00383,O00846,D057,V017,H08,2025-07-27 23:24:00,2025-07-28 06:19:36.333860,Delayed,9.53,1,1,2.92,9.76,1.0241343126967473,415.60556433333335,0.0234838049284924,0.29918032786885246,C0372,1,0.10493179433368312,1,60.75
DL00384,O00618,D017,V054,H05,2025-11-19 13:06:00,2025-11-20 14:27:52.039382,Failed,14.52,4,0,2.82,10.94,0.7534435261707989,1521.8673230333334,0.0071885372886479814,0.2577696526508227,C0581,1,0.27548209366391185,0,58.1
DL00385,O00617,D123,V086,H08,2024-03-30 09:37:00,2024-03-30 08:15:11.016084,OnTime,17.51,1,0,4.44,14.04,0.8018275271273557,-81.8163986,,0.3162393162393163,C0352,0,0.05711022272986864,0,95.82
DL00386,O00135,D144,V002,H05,2025-04-25 03:12:00,2025-04-26 22:39:24.905513,Failed,1.21,1,0,3.35,13.97,11.545454545454547,2607.4150918833334,0.005357796709656031,0.23979957050823192,C0364,1,0.8264462809917356,0,54.87
DL00387,O00274,D016,V017,H01,2025-10-03 21:33:00,2025-10-05 15:40:35.899437,Failed,11.96,0,0,2.85,11.86,0.991638795986622,2527.59832395,0.0046922012440116685,0.24030354131534573,C0086,1,0.0,0,61.56
DL00388,O00886,D088,V086,H05,2024-12-11 11:37:00,2024-12-11 14:15:40.274228,OnTime,10.71,1,0,4.64,9.36,0.8739495798319327,158.67123713333334,0.0589898974073964,0.49572649572649574,C0618,1,0.09337068160597571,0,96.64
DL00389,O00649,D054,V065,H01,2025-03-02 03:12:00,2025-03-02 07:50:19.231032,OnTime,12.41,1,0,4.57,12.55,1.0112812248186946,278.3205172,0.045091896660215035,0.3641434262948207,C0361,0,0.08058017727639001,0,96.36
DL00390,O01242,D013,V052,H02,2025-09-08 23:34:00,2025-09-08 22:52:36.699661,OnTime,12.86,0,0,4.75,11.06,0.8600311041990669,-41.388338983333334,,0.4294755877034358,C0550,0,0.0,0,98.44
DL00391,O00242,D119,V060,H06,2024-11-05 05:50:00,2024-11-05 08:19:49.718245,OnTime,20.65,0,0,3.63,15.9,0.7699757869249395,149.82863741666668,0.10612123472619468,0.2283018867924528,C0587,0,0.0,0,91.44
DL00392,O00832,D063,V021,H04,2024-06-06 15:50:00,2024-06-07 05:31:03.475456,Delayed,4.77,1,1,1.15,12.67,2.656184486373166,821.0579242666666,0.015431310782751772,0.09076558800315705,C0436,0,0.20964360587002098,1,48.45
DL00393,O01128,D108,V060,H04,2024-03-12 19:57:00,2024-03-13 03:36:11.659720,Failed,13.97,1,0,3.11,5.79,0.41445955619183966,459.19432866666665,0.012609040744932663,0.5371329879101899,C0588,1,0.07158196134574087,0,62.34
DL00394,O00718,D145,V079,H02,2025-02-27 04:58:00,2025-02-27 07:05:30.365586,OnTime,15.43,0,0,4.14,8.78,0.5690213869086196,127.5060931,0.06885945437222403,0.4715261958997722,C0533,1,0.0,0,94.62
DL00395,O00219,D012,V072,H06,2024-05-30 02:33:00,2024-05-30 04:15:54.426350,OnTime,10.75,0,0,4.29,6.99,0.650232558139535,102.90710583333333,0.06792533852152921,0.6137339055793991,C0421,0,0.0,0,95.56
DL00396,O01093,D105,V063,H06,2024-10-30 00:23:00,2024-10-30 09:36:43.398508,OnTime,14.79,2,0,4.55,21.09,1.4259634888438135,553.7233084666667,0.038087614657943525,0.215742057847321,C0205,0,0.1352265043948614,0,95.58
DL00397,O01199,D125,V049,H04,2024-03-10 16:57:00,2024-03-10 19:12:57.054704,Delayed,10.5,2,0,4.61,9.36,0.8914285714285713,135.95091173333333,0.0688483797619509,0.4925213675213676,C0225,0,0.19047619047619047,0,70.3
DL00398,O00671,D106,V099,H05,2025-01-24 17:36:00,2025-01-24 23:28:38.031355,Delayed,1.2,1,0,3.08,9.73,8.108333333333334,352.6338559166667,0.027592359147442052,0.31654676258992803,C0111,0,0.8333333333333334,0,53.1
DL00399,O00966,D129,V107,H08,2025-04-17 00:14:00,2025-04-17 16:46:22.816860,Delayed,5.64,1,0,2.38,12.78,2.265957446808511,992.380281,0.012878127714430069,0.18622848200312989,C0568,0,0.1773049645390071,0,56.52
DL00400,O00867,D165,V037,H06,2024-02-01 22:23:00,2024-02-02 20:40:14.586855,Failed,25.59,2,0,2.48,16.84,0.6580695584212582,1337.24311425,0.012593072882969979,0.14726840855106887,C0313,1,0.07815552950371239,0,58.32
DL00401,O00870,D067,V009,H08,2024-10-27 15:49:00,2024-10-28 00:42:45.072317,OnTime,10.23,0,0,4.47,6.79,0.6637341153470185,533.7512052833333,0.012721282748945994,0.658321060382916,C0092,0,0.0,0,96.69
DL00402,O00539,D037,V005,H03,2024-12-04 02:08:00,2024-12-04 04:09:15.722168,OnTime,10.83,0,0,5.0,9.69,0.894736842105263,121.26203613333334,0.0799095933812738,0.5159958720330238,C0098,0,0.0,0,100.0
DL00403,O00044,D131,V092,H07,2025-11-02 10:07:00,2025-11-02 12:43:42.885570,OnTime,11.6,1,0,4.58,13.74,1.1844827586206896,156.7147595,0.08767521351427017,0.3333333333333333,C0227,0,0.08620689655172414,0,96.35
DL00404,O00502,D049,V025,H02,2024-04-03 03:48:00,2024-04-03 04:25:17.871676,OnTime,7.84,0,0,3.14,11.38,1.451530612244898,37.297861266666665,0.30511132846564526,0.2759226713532513,C0169,0,0.0,0,88.38
DL00405,O00684,D052,V116,H01,2024-11-24 16:21:00,2024-11-25 13:22:50.972127,OnTime,12.83,0,0,,16.99,1.324240062353858,1261.84953545,0.01346436284413342,,C0064,0,0.0,0,87.5
DL00406,O00720,D126,V006,H01,2024-08-29 21:02:00,2024-08-29 20:33:10.585204,OnTime,29.85,1,0,5.0,15.78,0.528643216080402,-28.823579933333335,,0.31685678073510776,C0140,0,0.03350083752093802,0,99.6
DL00407,O00598,D010,V068,H06,2025-10-29 01:00:00,2025-10-29 22:58:05.130431,OnTime,6.92,0,0,4.04,10.86,1.569364161849711,1318.0855071833332,0.008239222676233763,0.37200736648250465,C0621,0,0.0,0,94.0
DL00408,O01019,D071,V057,H08,2024-04-16 01:49:00,2024-04-16 04:58:04.426005,OnTime,8.49,0,0,3.3,8.4,0.9893992932862191,189.07376675,0.04442710453379171,0.3928571428571428,C0626,0,0.0,0,89.38
DL00409,O00348,D047,V094,H04,2025-03-17 00:31:00,2025-03-16 22:30:00.000000,OnTime,8.1,0,0,2.89,10.1,1.2469135802469136,-121.0,,0.28613861386138617,C0372,1,0.0,0,86.81
DL00410,O00249,D042,V004,H05,2024-11-07 21:14:00,2024-11-08 03:32:06.075323,Delayed,5.13,3,0,4.44,9.64,1.879142300194932,378.10125538333335,0.025495815903141088,0.46058091286307057,C0566,0,0.5847953216374269,0,64.56
DL00411,O00108,D122,V065,H01,2024-11-30 15:03:00,2024-11-30 22:46:22.839111,OnTime,11.22,0,0,4.68,5.75,0.5124777183600713,463.38065185,0.01240880467719943,0.8139130434782608,C0046,0,0.0,0,98.0
DL00412,O00156,D025,V114,H02,2024-04-24 08:07:00,2024-04-24 13:40:54.128195,OnTime,8.68,0,0,4.63,8.76,1.0092165898617511,333.90213658333334,0.026235231944416536,0.5285388127853882,C0035,0,0.0,0,97.69
DL00413,O01077,D046,V035,H01,2024-08-30 00:32:00,2024-08-30 11:34:46.079286,Failed,6.34,1,0,4.22,10.75,1.6955835962145112,662.7679881,0.016219853995691196,0.3925581395348837,C0021,1,0.15772870662460567,0,68.25
DL00414,O00704,D002,V083,H02,2024-03-12 18:01:00,2024-03-12 20:55:25.078529,OnTime,8.47,1,0,5.0,14.75,1.741440377804014,174.41797548333332,0.0845669717190901,0.3389830508474576,C0031,0,0.11806375442739078,0,98.6
DL00415,O01145,D116,V031,H03,2024-02-22 02:27:00,2024-02-23 02:36:12.176009,OnTime,13.31,0,0,4.23,10.05,0.7550713749060857,1449.2029334833333,0.006934846575174685,0.4208955223880597,C0548,0,0.0,0,95.19
DL00416,O00293,D067,V059,H04,2025-04-09 18:24:00,2025-04-10 00:16:42.565598,OnTime,4.61,1,0,4.01,10.53,2.284164859002169,352.70942663333335,0.029854603265102655,0.3808167141500475,C0165,0,0.21691973969631234,0,91.24
DL00417,O00615,D054,V085,H04,2025-02-08 21:37:00,2025-02-08 23:17:10.791004,OnTime,13.05,0,0,4.08,18.58,1.4237547892720304,100.17985006666666,0.1854664384867373,0.2195909580193757,C0295,0,0.0,0,94.25
DL00418,O00075,D167,V019,H06,2024-11-02 06:29:00,2024-11-02 08:58:56.396803,OnTime,4.73,1,0,5.0,10.5,2.219873150105708,149.93994671666667,0.07002803608995058,0.47619047619047616,C0026,0,0.2114164904862579,0,97.49
DL00419,O00782,D043,V109,H06,2024-04-17 03:24:00,2024-04-17 05:51:51.721133,OnTime,12.37,0,0,5.0,12.37,1.0,147.86201888333332,0.08365907684352819,0.40420371867421184,C0610,0,0.0,0,100.0
DL00420,O00412,D093,V078,H05,2024-10-08 14:08:00,2024-10-08 18:14:08.619955,OnTime,10.0,0,0,4.12,9.3,0.93,246.14366591666666,0.03778281259184857,0.443010752688172,C0601,0,0.0,0,94.5
DL00421,O00286,D026,V039,H02,2025-07-05 22:02:00,2025-07-06 03:09:23.122074,OnTime,17.73,1,0,4.49,8.92,0.503102086858432,307.3853679,0.029018947977061466,0.5033632286995516,C0402,0,0.05640157924421884,0,96.14
DL00422,O01178,D135,V066,H01,2024-01-13 23:04:00,2024-01-13 23:29:03.604429,OnTime,14.18,0,0,4.88,10.37,0.731311706629055,25.060073816666666,0.413805644622772,0.4705882352941177,C0362,0,0.0,0,99.25
DL00423,O01245,D113,V110,H05,2025-10-05 16:04:00,2025-10-05 14:27:00.000000,OnTime,22.08,1,0,4.11,10.84,0.49094202898550726,-97.0,,0.37915129151291516,C0237,0,0.045289855072463775,0,93.9
DL00424,O00503,D061,V007,H08,2024-08-18 00:53:00,2024-08-18 03:41:51.773806,OnTime,8.14,1,0,5.0,14.49,1.78009828009828,168.86289676666667,0.08580925873859763,0.3450655624568668,C0242,0,0.12285012285012284,0,98.54
DL00425,O00564,D070,V090,H04,2024-09-03 00:37:00,2024-09-03 11:49:53.800069,OnTime,13.09,1,0,4.82,4.86,0.37127578304048897,672.8966678166666,0.007222505672036002,0.9917695473251029,C0535,0,0.07639419404125286,0,97.97
DL00426,O00814,D150,V053,H05,2025-03-26 04:54:00,2025-03-26 14:37:28.110426,OnTime,12.88,1,0,4.57,19.14,1.486024844720497,583.4685071,0.03280382705680397,0.2387669801462905,C0464,0,0.07763975155279502,0,96.39
DL00427,O00414,D165,V058,H07,2025-04-05 22:47:00,2025-04-06 01:32:54.763589,OnTime,9.53,0,0,3.92,9.98,1.0472193074501575,165.91272648333333,0.06015210654140227,0.3927855711422845,C0023,0,0.0,0,93.25
DL00428,O00496,D109,V073,H07,2024-06-17 16:14:00,2024-06-17 19:20:06.689019,OnTime,10.72,0,0,4.32,7.53,0.7024253731343283,186.11148365,0.04045962050445456,0.5737051792828686,C0627,0,0.0,0,95.75
DL00429,O00738,D030,V021,H07,2024-11-28 07:27:00,2024-11-28 18:58:36.387688,Delayed,41.94,3,1,2.92,21.55,0.5138292799237005,691.6064614666667,0.031159338728992837,0.13549883990719258,C0354,0,0.0715307582260372,1,61.15
DL00430,O00779,D025,V065,H01,2025-07-25 14:03:00,2025-07-26 11:55:38.678980,OnTime,12.92,0,0,5.0,11.78,0.9117647058823529,1312.6446496666667,0.008974249049802941,0.4244482173174873,C0397,0,0.0,0,100.0
DL00431,O00737,D164,V082,H01,2024-03-14 04:04:00,2024-03-14 04:29:01.839885,OnTime,10.56,1,0,4.7,16.33,1.546401515151515,25.03066475,0.6523997729624819,0.28781383955909373,C0368,1,0.0946969696969697,0,97.0
DL00432,O00658,D119,V011,H05,2025-07-24 13:29:00,2025-07-25 06:07:11.345733,Failed,14.42,0,0,4.06,19.62,1.360610263522885,998.18909555,0.019655594403372462,0.20693170234454636,C0533,1,0.0,0,69.12
DL00433,O00148,D133,V056,H01,2025-04-03 23:41:00,2025-04-03 23:45:53.664975,OnTime,14.34,2,0,2.92,12.9,0.8995815899581591,4.89441625,2.6356564993833533,0.22635658914728682,C0401,0,0.1394700139470014,0,85.34
DL00434,O00395,D031,V063,H04,2024-09-28 10:53:00,2024-09-28 18:08:55.461530,Delayed,16.69,0,1,3.34,16.51,0.9892150988615938,435.9243588333333,0.03787354311694305,0.20230163537250148,C0060,0,0.0,1,64.62
DL00435,O00198,D129,V087,H08,2024-09-13 18:46:00,2024-09-13 22:25:00.821660,OnTime,10.63,0,0,5.0,4.82,0.45343367826904984,219.01369433333332,0.022007756248630196,1.0373443983402488,C0487,0,0.0,0,100.0
DL00436,O01063,D034,V076,H04,2024-07-27 22:20:00,2024-07-28 11:09:31.719472,OnTime,9.89,0,0,4.0,12.8,1.294236602628918,769.5286578666667,0.016633558567506666,0.3125,C0054,1,0.0,0,93.75
DL00437,O01223,D167,V120,H05,2025-01-11 00:36:00,2025-01-11 12:06:30.146218,OnTime,13.43,0,0,4.8,11.05,0.8227848101265823,690.5024369666667,0.01600283997337062,0.43438914027149317,C0522,0,0.0,0,98.75
DL00438,O00992,D083,V078,H04,2024-03-08 16:52:00,2024-03-09 09:52:27.867914,Failed,27.82,1,0,3.12,15.69,0.5639827462257369,1020.4644652333334,0.015375351650694095,0.1988527724665392,C0438,1,0.035945363048166784,0,62.82
DL00439,O00983,D117,V026,H07,2024-08-20 00:58:00,2024-08-20 12:12:47.434727,Delayed,13.81,1,1,3.68,19.27,1.395365677045619,674.7905787833333,0.028557008064256557,0.1909704203425013,C0538,1,0.0724112961622013,1,65.89
DL00440,O00758,D028,V046,H03,2024-02-26 13:10:00,2024-02-26 22:13:07.503199,Delayed,10.74,4,0,3.54,9.77,0.9096834264432029,543.1250533166667,0.017988490754271363,0.3623336745138178,C0359,1,0.37243947858473,0,61.45
DL00441,O00014,D141,V068,H01,2024-08-25 12:01:00,2024-08-25 15:01:44.356021,OnTime,8.82,0,0,4.7,7.36,0.8344671201814059,180.73926701666667,0.04072164351159677,0.6385869565217391,C0318,0,0.0,0,98.12
DL00442,O01090,D150,V099,H02,2025-09-11 20:27:00,2025-09-12 18:27:20.507484,OnTime,8.63,1,0,4.98,6.69,0.7752027809965237,1320.3417914,0.005066869838987966,0.7443946188340808,C0414,0,0.11587485515643105,0,98.5
DL00443,O01170,D070,V097,H06,2024-01-01 08:44:00,2024-01-01 16:11:11.563209,OnTime,3.65,0,0,3.34,12.85,3.5205479452054793,447.19272015,0.028734814814717416,0.25992217898832687,C0321,0,0.0,0,89.62
DL00444,O01221,D017,V109,H05,2024-04-13 09:44:00,2024-04-14 02:35:05.556300,Failed,11.43,0,0,3.0,9.78,0.8556430446194225,1011.092605,0.009672704509593361,0.3067484662576687,C0243,1,0.0,0,62.5
DL00445,O00055,D074,V008,H03,2025-05-31 02:19:00,2025-05-31 06:24:33.541055,Delayed,37.02,0,0,3.55,21.88,0.5910318746623446,245.55901758333334,0.08910281615935674,0.16224862888482633,C0454,0,0.0,0,65.94
DL00446,O00903,D002,V069,H07,2025-10-21 01:25:00,2025-10-21 07:22:35.310698,Delayed,8.25,1,0,2.26,10.76,1.3042424242424242,357.5885116333333,0.030090452153656338,0.21003717472118957,C0380,0,0.12121212121212122,0,56.44
